index,ID,satellite,time,score_scenario,selected
0,0330,0,2026-04-23 09:41:30,0.1294117647058824,0
1,0330,0,2026-04-23 09:41:40,0.1294117647058824,1
2,0330,0,2026-04-23 09:41:50,0.1294117647058824,0
3,0330,0,2026-04-23 09:42:00,0.1294117647058824,0
4,0016,0,2026-04-23 09:42:20,0.4894117647058824,1
5,0016,0,2026-04-23 09:42:30,0.4894117647058824,0
6,0178,0,2026-04-23 09:42:30,0.2588235294117647,0
7,0016,0,2026-04-23 09:42:40,0.4894117647058824,0
8,0178,0,2026-04-23 09:42:40,0.2588235294117647,0
9,0016,0,2026-04-23 09:42:50,0.4894117647058824,1
10,0016,0,2026-04-23 09:42:50,0.4894117647058824,0
11,0178,0,2026-04-23 09:42:50,0.2588235294117647,0
12,0016,0,2026-04-23 09:43:00,0.4894117647058824,0
13,0016,0,2026-04-23 09:43:00,0.4894117647058824,0
14,0178,0,2026-04-23 09:43:00,0.2588235294117647,0
15,0016,0,2026-04-23 09:43:10,0.4894117647058824,0
16,0016,0,2026-04-23 09:43:10,0.4894117647058824,0
17,0178,0,2026-04-23 09:43:10,0.2588235294117647,1
18,0016,0,2026-04-23 09:43:20,0.4894117647058824,0
19,0016,0,2026-04-23 09:43:20,0.4894117647058824,0
20,0178,0,2026-04-23 09:43:20,0.2588235294117647,0
21,0016,0,2026-04-23 09:43:30,0.4894117647058824,0
22,0016,0,2026-04-23 09:43:30,0.4894117647058824,0
23,0178,0,2026-04-23 09:43:30,0.2588235294117647,0
24,0199,0,2026-04-23 09:43:30,0.2164705882352941,1
25,0247,0,2026-04-23 09:43:30,0.8000000000000000,0
26,0276,0,2026-04-23 09:43:30,0.1294117647058824,0
27,0016,0,2026-04-23 09:43:40,0.4894117647058824,0
28,0178,0,2026-04-23 09:43:40,0.2588235294117647,0
29,0199,0,2026-04-23 09:43:40,0.2164705882352941,0
30,0247,0,2026-04-23 09:43:40,0.8000000000000000,0
31,0276,0,2026-04-23 09:43:40,0.1294117647058824,0
32,0285,0,2026-04-23 09:43:40,1.0000000000000000,0
33,0016,0,2026-04-23 09:43:50,0.4894117647058824,0
34,0178,0,2026-04-23 09:43:50,0.2588235294117647,0
35,0199,0,2026-04-23 09:43:50,0.2164705882352941,0
36,0247,0,2026-04-23 09:43:50,0.8000000000000000,0
37,0276,0,2026-04-23 09:43:50,0.1294117647058824,0
38,0285,0,2026-04-23 09:43:50,1.0000000000000000,1
39,0016,0,2026-04-23 09:44:00,0.4894117647058824,0
40,0178,0,2026-04-23 09:44:00,0.2588235294117647,0
41,0199,0,2026-04-23 09:44:00,0.2164705882352941,0
42,0247,0,2026-04-23 09:44:00,0.8000000000000000,0
43,0247,0,2026-04-23 09:44:00,0.8000000000000000,0
44,0276,0,2026-04-23 09:44:00,0.1294117647058824,0
45,0285,0,2026-04-23 09:44:00,1.0000000000000000,0
46,0042,0,2026-04-23 09:44:10,0.4000000000000000,0
47,0134,0,2026-04-23 09:44:10,0.9741176470588235,0
48,0199,0,2026-04-23 09:44:10,0.2164705882352941,0
49,0247,0,2026-04-23 09:44:10,0.8000000000000000,0
50,0247,0,2026-04-23 09:44:10,0.8000000000000000,0
51,0276,0,2026-04-23 09:44:10,0.1294117647058824,0
